locus_id	isoform	p-value-1	p-value-2	p-value_lowest
SNOO_443830	SNOO_443830A_1	0.0353730231895614	0.3296703296703253	0.0353730231895614
SNOO_095630	SNOO_095630A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_117850	SNOO_117850A_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_619090	SNOO_619090_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_011540	SNOO_011540A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_011540	SNOO_011540A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_156030	SNOO_156030A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_060920	SNOO_060920A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_033680	SNOO_033680A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_639210	SNOO_639210_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_409580	SNOO_409580A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_136860	SNOO_136860A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_148800	SNOO_148800A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_034710	SNOO_034710A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_301490	SNOO_301490A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_421320	SNOO_421320A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_128240	SNOO_128240A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_632990	SNOO_632990_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_037040	SNOO_037040A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_615310	SNOO_615310_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_408270	SNOO_408270A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_408270	SNOO_408270A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_058250	SNOO_058250A_1	0.3671328671328668	0.0599400599400595	0.0599400599400595
SNOO_564350	SNOO_564350_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_165900	SNOO_165900A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_552160	SNOO_552160_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_126830	SNOO_126830A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_093470	SNOO_093470A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_095410	SNOO_095410A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_095410	SNOO_095410A_2	0.2447552447552438	0.1398601398601395	0.1398601398601395
SNOO_510890	SNOO_510890_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_067390	SNOO_067390A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_422230	SNOO_422230A_2	0.1223776223776225	0.4195804195804207	0.1223776223776225
SNOO_145200	SNOO_145200A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_400610	SNOO_400610A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_308260	SNOO_308260A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_304930	SNOO_304930B_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_304930	SNOO_304930B_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_565020	SNOO_565020_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_137820	SNOO_137820A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_089990	SNOO_089990A_1	0.1284965034965036	0.0489510489510489	0.0489510489510489
SNOO_095200	SNOO_095200A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_098350	SNOO_098350A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_035430	SNOO_035430A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_419410	SNOO_419410A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_419350	SNOO_419350A_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_001170	SNOO_001170A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_421810	SNOO_421810A_1	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_443110	SNOO_443110A_2	0.2447552447552438	0.1398601398601395	0.1398601398601395
SNOO_077960	SNOO_077960A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_300580	SNOO_300580A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_094740	SNOO_094740A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_012620	SNOO_012620A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_304550	SNOO_304550A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_080470	SNOO_080470A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_534710	SNOO_534710_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_582740	SNOO_582740_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_070880	SNOO_070880A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_621450	SNOO_621450_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_097690	SNOO_097690A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_012710	SNOO_012710A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_035230	SNOO_035230A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_306880	SNOO_306880A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_148420	SNOO_148420A_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_148420	SNOO_148420A_2	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_308790	SNOO_308790A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_308790	SNOO_308790A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_021920	SNOO_021920A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_110440	SNOO_110440A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_405000	SNOO_405000C_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_022850	SNOO_022850A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_529300	SNOO_529300_1	0.1284965034965036	0.0489510489510486	0.0489510489510486
SNOO_088980	SNOO_088980AB_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_137280	SNOO_137280A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_120830	SNOO_120830A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_628990	SNOO_628990_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_111750	SNOO_111750A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_111750	SNOO_111750A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_020470	SNOO_020470A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_057980	SNOO_057980A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_107020	SNOO_107020A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_303590	SNOO_303590A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_121460	SNOO_121460A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_097550	SNOO_097550A_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_140650	SNOO_140650A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_511730	SNOO_511730_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_511730	SNOO_511730_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_022740	SNOO_022740A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_423480	SNOO_423480A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_148380	SNOO_148380A_1	0.0353730231895614	0.3296703296703253	0.0353730231895614
SNOO_114200	SNOO_114200A_1	0.2447552447552455	0.0257258350469542	0.0257258350469542
SNOO_429010	SNOO_429010A_1	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_429010	SNOO_429010A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_139350	SNOO_139350A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_009990	SNOO_009990A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_508390	SNOO_508390_1	0.4405594405594418	0.1598401598401601	0.1598401598401601
SNOO_439390	SNOO_439390A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_030130	SNOO_030130A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_132140	SNOO_132140A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_132140	SNOO_132140A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_309670	SNOO_309670A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_300990	SNOO_300990A_1	0.1284965034965036	0.0489510489510489	0.0489510489510489
SNOO_054890	SNOO_054890A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_421740	SNOO_421740A_1	0.4038461538461523	0.4615384615384615	0.4038461538461523
SNOO_302660	SNOO_302660A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_062600	SNOO_062600A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_143340	SNOO_143340A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_009170	SNOO_009170A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_440110	SNOO_440110A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_106480	SNOO_106480A_1	0.1284965034965036	0.0489510489510486	0.0489510489510486
SNOO_106480	SNOO_106480A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_624830	SNOO_624830_1	0.3671328671328668	0.0599400599400595	0.0599400599400595
SNOO_118810	SNOO_118810AB_1	0.4038461538461523	0.4615384615384615	0.4038461538461523
SNOO_046400	SNOO_046400A_1	0.0848952556549486	0.5274725274725256	0.0848952556549486
SNOO_133790	SNOO_133790A_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
SNOO_564670	SNOO_564670_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_564670	SNOO_564670_2	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_147030	SNOO_147030A_1	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_514440	SNOO_514440_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_514440	SNOO_514440_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_514440	SNOO_514440_3	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_149510	SNOO_149510A_1	0.4038461538461552	0.0565968371032989	0.0565968371032989
SNOO_406810	SNOO_406810A_1	0.4038461538461523	0.4615384615384615	0.4038461538461523
SNOO_126170	SNOO_126170A_3	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_431390	SNOO_431390A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_114480	SNOO_114480A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_066890	SNOO_066890A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_105540	SNOO_105540A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_026810	SNOO_026810A_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_026810	SNOO_026810A_2	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_142440	SNOO_142440A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_420730	SNOO_420730A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_441040	SNOO_441040A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_092990	SNOO_092990A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_092990	SNOO_092990A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_416210	SNOO_416210A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_116500	SNOO_116500A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_307650	SNOO_307650A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_560020	SNOO_560020_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_428270	SNOO_428270A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_505620	SNOO_505620_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_505620	SNOO_505620_2	0.2447552447552438	0.1398601398601395	0.1398601398601395
SNOO_069040	SNOO_069040A_1	0.1223776223776225	0.4195804195804207	0.1223776223776225
SNOO_136270	SNOO_136270A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_119740	SNOO_119740A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_119740	SNOO_119740A_3	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_414280	SNOO_414280A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_433270	SNOO_433270A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_152210	SNOO_152210A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_109330	SNOO_109330A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_414040	SNOO_414040A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_575690	SNOO_575690_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_064800	SNOO_064800A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_406310	SNOO_406310A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_504540	SNOO_504540_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_020270	SNOO_020270A_1	0.4405594405594418	0.1598401598401601	0.1598401598401601
SNOO_151760	SNOO_151760A_1	0.4038461538461552	0.0565968371032989	0.0565968371032989
SNOO_405720	SNOO_405720A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_500960	SNOO_500960_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_047590	SNOO_047590A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_047590	SNOO_047590A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_094570	SNOO_094570A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_054300	SNOO_054300A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_137900	SNOO_137900A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_051440	SNOO_051440A_1	0.1223776223776225	0.2097902097902099	0.1223776223776225
SNOO_113180	SNOO_113180A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_411740	SNOO_411740A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_424130	SNOO_424130A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_424130	SNOO_424130A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_067830	SNOO_067830A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_159260	SNOO_159260A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_307270	SNOO_307270A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_655230	SNOO_655230_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_570700	SNOO_570700_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_415880	SNOO_415880A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_142670	SNOO_142670A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_052390	SNOO_052390A_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_638640	SNOO_638640_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_638640	SNOO_638640_2	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_133880	SNOO_133880A_1	0.0353730231895614	0.3296703296703253	0.0353730231895614
SNOO_095380	SNOO_095380A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_095380	SNOO_095380A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_097900	SNOO_097900A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_533800	SNOO_533800_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_029470	SNOO_029470A_1	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_160620	SNOO_160620A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_104260	SNOO_104260A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_065320	SNOO_065320A_1	0.2447552447552438	0.3496503496503492	0.2447552447552438
SNOO_065320	SNOO_065320A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_052080	SNOO_052080A_2	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_418310	SNOO_418310A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_574080	SNOO_574080_1	0.1284965034965036	0.0489510489510489	0.0489510489510489
SNOO_574080	SNOO_574080_2	0.1284965034965036	0.0489510489510486	0.0489510489510486
SNOO_059660	SNOO_059660A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_151100	SNOO_151100A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_137110	SNOO_137110A_1	0.0353730231895614	0.3296703296703253	0.0353730231895614
SNOO_435930	SNOO_435930A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_083670	SNOO_083670A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_125500	SNOO_125500A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_038210	SNOO_038210A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_501440	SNOO_501440_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_115760	SNOO_115760A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_044810	SNOO_044810A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_626370	SNOO_626370_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_158160	SNOO_158160A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_059620	SNOO_059620A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_434610	SNOO_434610A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_428560	SNOO_428560A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_079210	SNOO_079210A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_625730	SNOO_625730_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_044280	SNOO_044280A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_416390	SNOO_416390A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_146300	SNOO_146300A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_501480	SNOO_501480_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_051090	SNOO_051090A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_078670	SNOO_078670A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_413990	SNOO_413990A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_014540	SNOO_014540A_3	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_077110	SNOO_077110A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_054370	SNOO_054370A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_004850	SNOO_004850A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_027020	SNOO_027020A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_441960	SNOO_441960A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_623960	SNOO_623960_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_054640	SNOO_054640A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_402900	SNOO_402900A_1	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_402900	SNOO_402900A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_304310	SNOO_304310A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_083890	SNOO_083890A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_430280	SNOO_430280A_1	0.1223776223776225	0.2097902097902099	0.1223776223776225
SNOO_060350	SNOO_060350A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_006090	SNOO_006090A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_047720	SNOO_047720A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_047720	SNOO_047720A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_020910	SNOO_020910A_2	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_416850	SNOO_416850A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_091550	SNOO_091550A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_029170	SNOO_029170A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_029170	SNOO_029170A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_005900	SNOO_005900A_1	0.1284965034965036	0.0489510489510486	0.0489510489510486
SNOO_005900	SNOO_005900A_2	0.1284965034965036	0.0489510489510489	0.0489510489510489
SNOO_065060	SNOO_065060A_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_013570	SNOO_013570A_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_301130	SNOO_301130A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_422540	SNOO_422540A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_028380	SNOO_028380A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_631030	SNOO_631030_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_015260	SNOO_015260A_4	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_445800	SNOO_445800A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_160070	SNOO_160070A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_096210	SNOO_096210A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_421460	SNOO_421460A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_063690	SNOO_063690A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_112320	SNOO_112320A_1	0.0353730231895614	0.3296703296703253	0.0353730231895614
SNOO_410810	SNOO_410810A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_302820	SNOO_302820A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_506580	SNOO_506580_1	0.2447552447552455	0.4195804195804207	0.2447552447552455
SNOO_156680	SNOO_156680A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_053060	SNOO_053060A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_574980	SNOO_574980_1	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_531310	SNOO_531310_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_531310	SNOO_531310_2	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_111120	SNOO_111120A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_432030	SNOO_432030A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_042180	SNOO_042180A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_119660	SNOO_119660A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_058850	SNOO_058850A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_509280	SNOO_509280_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_041440	SNOO_041440A_2	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_440580	SNOO_440580A_2	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_040930	SNOO_040930A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_079560	SNOO_079560A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_301820	SNOO_301820A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_036560	SNOO_036560A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_050430	SNOO_050430A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_307720	SNOO_307720A_2	0.4079254079254084	0.3729603729603725	0.3729603729603725
SNOO_074660	SNOO_074660A_1	0.4038461538461552	0.3296703296703253	0.3296703296703253
SNOO_084700	SNOO_084700A_1	0.5384615384615398	0.5274725274725256	0.5274725274725256
SNOO_402020	SNOO_402020A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_402020	SNOO_402020A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_411690	SNOO_411690A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_122950	SNOO_122950A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_435740	SNOO_435740A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_053780	SNOO_053780A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_417100	SNOO_417100A_1	0.5384615384615398	0.5274725274725256	0.5274725274725256
SNOO_615100	SNOO_615100_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_615100	SNOO_615100_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_137940	SNOO_137940A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_569010	SNOO_569010_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_622240	SNOO_622240_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_143770	SNOO_143770A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_130220	SNOO_130220A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_501230	SNOO_501230_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_036600	SNOO_036600A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_406930	SNOO_406930A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_109560	SNOO_109560A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_044650	SNOO_044650A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_007350	SNOO_007350A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_014140	SNOO_014140A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_036830	SNOO_036830A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_411600	SNOO_411600A_1	0.2447552447552455	0.0257258350469542	0.0257258350469542
SNOO_006020	SNOO_006020A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_501170	SNOO_501170_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_054820	SNOO_054820A_1	0.1223776223776225	0.2797202797202817	0.1223776223776225
